id,category_no,emoji
1.3859674880519987e+18,0,😂
1.388889103639343e+18,0,😂
1.3863261688784732e+18,1,🙏
1.3883963274914245e+18,0,🤥
1.3892271646423409e+18,0,🙈
1.386980262458708e+18,1,🙏
1.386051581095805e+18,0,😢
1.3863272563566428e+18,1,🙏
1.388857428238762e+18,1,🙏
1.387130704304083e+18,1,🙏
1.389208203146109e+18,1,🙏
1.3841990273490698e+18,0,😑
1.387082085370712e+18,0,😄
1.3884434801799414e+18,1,🙏
1.3884385757761577e+18,0,🤐
1.3892235981082665e+18,1,🙏
1.3870721767133962e+18,1,🙏
1.3884939893644534e+18,0,🤔
1.3860009938343117e+18,0,😡
1.3870558602920878e+18,1,💪
1.3884637096646615e+18,1,🙏
1.388908687264129e+18,0,😁
1.3891941470896333e+18,0,😔
1.3863415304875622e+18,1,🙏
1.3841952400729416e+18,0,😆
1.3885163042696315e+18,0,😢
1.385919680536191e+18,1,🙏
1.387105643329319e+18,1,👍
1.3859673852538675e+18,1,🙏
1.3888774057884017e+18,0,😅
1.385973472459776e+18,0,😒
1.3884394520207237e+18,0,😂
1.388462218946105e+18,0,💫
1.3888877597884703e+18,0,😁
1.3870595080573133e+18,0,😔
1.388462559724933e+18,0,😷
1.3884780768923116e+18,1,🙏
1.38419847394005e+18,1,🙌
1.3887933301425723e+18,1,🙏
1.388824350200144e+18,1,🙏
1.3840965767259423e+18,0,😊
1.3871185778162033e+18,0,😏
1.388386355562967e+18,0,😜
1.3888310193739735e+18,0,😂
1.3863781650989916e+18,0,😪
1.3870394057647923e+18,0,😍
1.3860015241494733e+18,1,💪
1.3859612327090135e+18,0,😐
1.386715152729342e+18,0,😔
1.3863963574397583e+18,1,🙏
1.3889096809785876e+18,4,🎶
1.388909744232878e+18,0,💕
1.388404054183891e+18,7,🏻
1.3842119946480886e+18,0,😔
1.3862906994866995e+18,1,👍
1.3863604407296205e+18,1,👍
1.3862847125749146e+18,7,🕉
1.387068214157353e+18,1,🙏
1.3887894649195274e+18,1,🙏
1.3867401185060168e+18,1,🙏
1.3870548324401562e+18,1,🙏
1.386738138131751e+18,1,🙏
1.3870581402905518e+18,0,😢
1.3888744609969234e+18,0,😠
1.3885179241141002e+18,0,😞
1.3860138354258412e+18,1,👌
1.3840956492856402e+18,1,👣
1.3887842721572823e+18,0,😁
1.3888921419721236e+18,1,👌
1.387088855895974e+18,0,😡
1.3885118500111688e+18,0,😂
1.385905432657494e+18,1,🙏
1.3888502479090565e+18,0,🤣
1.3863473238280438e+18,0,😞
1.385924716603523e+18,4,🎧
1.388860330630021e+18,0,😂
1.3870984164973814e+18,0,😂
1.3859638340205363e+18,0,😂
1.3885726570634527e+18,0,😑
1.3887885411702292e+18,0,😢
1.3885385246143324e+18,0,🥺
1.3887963580820111e+18,0,😜
1.3885472210086994e+18,0,😠
1.3870967029228913e+18,0,😭
1.3870899942384968e+18,1,🙏
1.3892238925399572e+18,0,😜
1.3888563348047872e+18,0,😑
1.3888620305814897e+18,7,✌
1.3888085917888102e+18,1,👏
1.3859171107867402e+18,0,😋
1.387024751579734e+18,1,🙏
1.387093241061802e+18,1,🙏
1.3885426887989903e+18,7,❤
1.388865866914177e+18,0,😂
1.389222303490138e+18,0,😔
1.389230957543129e+18,0,😂
1.3887963753207316e+18,0,😁
1.3888103893836145e+18,1,👍
1.386302094651449e+18,1,🙏
1.388484462418309e+18,1,🙏
1.38638026739336e+18,1,🙏
1.3892086908723118e+18,0,😂
1.3888831857617224e+18,5,✨
1.3859010511072174e+18,2,🌷
1.3888413107322511e+18,0,😁
1.3859669201350203e+18,0,😂
1.3889020363184824e+18,1,🙏
1.3863218156523684e+18,1,🙏
1.3842017192911503e+18,1,🙏
1.3884476343612252e+18,1,🙏
1.3891895393153434e+18,0,😜
1.386736400234541e+18,0,💕
1.3888486420316897e+18,1,🙏
1.388509203883434e+18,1,🙏
1.385908010539643e+18,0,😏
1.388828409535545e+18,0,😐
1.3888909546401546e+18,0,😁
1.3885086981762007e+18,1,🙏
1.3884012986727995e+18,6,🚩
1.38673394983399e+18,0,😞
1.3887825849019556e+18,8,☕
1.3841951779972096e+18,0,😂
1.387032168690438e+18,0,😄
1.386315258009031e+18,1,🙏
1.3841035985108623e+18,4,💊
1.3891997721211412e+18,1,🙏
1.3870824949235794e+18,2,🌹
1.3859597584992543e+18,7,❤
1.3863561349030953e+18,1,🙏
1.3888687287926538e+18,1,🙏
1.388781977055105e+18,2,🥀
1.3892140030296924e+18,1,🙏
1.389250801382609e+18,0,😂
1.3859267376456335e+18,0,😍
1.3870706441818235e+18,1,🙏
1.388907108268077e+18,1,🙏
1.386752063879598e+18,0,😢
1.3863720513849467e+18,1,🙏
1.3867424347516723e+18,1,🙏
1.388892753329746e+18,0,😀
1.3870063622578258e+18,0,😊
1.388512446470529e+18,5,✨
1.388390831522943e+18,0,😂
1.387052102170542e+18,0,🤣
1.3888444783083848e+18,0,😂
1.3870454354375885e+18,0,😢
1.386726927671513e+18,1,🤲
1.3885546715816632e+18,1,👍
1.3842099446106767e+18,7,❤
1.3859936408461883e+18,0,😷
1.3885166103238042e+18,0,😂
1.3888444948590838e+18,1,🙏
1.387064764816257e+18,7,❤
1.3859526708971643e+18,0,🤔
1.38878202739934e+18,1,👍
1.3859051696074465e+18,0,😠
1.3863762049412915e+18,1,🙏
1.388380061636567e+18,2,🌹
1.386004893580743e+18,0,🙊
1.3870614906418954e+18,0,😯
1.3870941569636844e+18,1,🙏
1.387090129886589e+18,1,🙋
1.388791585609978e+18,0,😂
1.3863128817260503e+18,0,😁
1.3883963274914245e+18,0,😬
1.3884875801281413e+18,1,🙏
1.3860174547998188e+18,0,😜
1.3885024406101238e+18,7,✔
1.38628380077099e+18,0,😋
1.3842079290546995e+18,1,🙏
1.3887813042468045e+18,0,😘
1.3884819518167695e+18,1,🤘
1.3870827865367593e+18,1,🙏
1.3892062048790528e+18,1,🙏
1.387060311891399e+18,0,😜
1.3891898909784556e+18,0,😂
1.3889189881226076e+18,0,😂
1.3871147426285896e+18,0,😜
1.3888356090960364e+18,0,😂
1.3885115115013652e+18,0,😒
1.3885065596767478e+18,1,🙏
1.3863599403321958e+18,1,🙏
1.3885031055709594e+18,1,🙏
1.3887939390549156e+18,1,🙏
1.3892405431174103e+18,1,🙏
1.3887904471542292e+18,0,😁
1.3842235805991977e+18,2,💐
1.3867143794633196e+18,0,😂
1.386003682710352e+18,0,😔
1.3888233895617044e+18,1,🙏
1.3884548099807068e+18,1,🙏
1.3867236776060723e+18,0,😥
1.3888249508747796e+18,1,🙏
1.3863184397199688e+18,1,👌
1.3862856779862917e+18,0,💕
1.387136918702461e+18,1,🙏
1.3860379059870188e+18,2,🥀
1.3860016180097966e+18,0,😡
1.385988259629523e+18,9,🏥
1.3884383792309412e+18,0,💕
1.3870233144769577e+18,0,😀
1.3859055459624305e+18,0,😔
1.385903739760898e+18,0,😒
1.3884420102357975e+18,1,🙏
1.3884445408440525e+18,0,😱
1.3840883010578885e+18,0,😌
1.3885019514873037e+18,7,✍
1.3871015072464568e+18,1,🙏
1.3892268982369935e+18,0,😭
1.38634596125816e+18,0,😷
1.3863412213002609e+18,3,🔱
1.3892157568192102e+18,0,😍
1.3870162205330842e+18,0,😠
1.388887430850171e+18,1,🙏
1.3862929843464192e+18,0,😂
1.3869766079491236e+18,1,🙏
1.3871253414376612e+18,1,🦹
1.386307052734009e+18,0,😜
1.389208374869254e+18,7,🏻
1.386716399058391e+18,1,🙏
1.386329812764033e+18,0,😂
1.3870094287092654e+18,1,🙏
1.3869601925211955e+18,0,😂
1.3859078461690675e+18,0,😐
1.3859032926230815e+18,1,👍
1.3885643003153162e+18,1,🙏
1.3885586457350062e+18,0,🧐
1.388902680358097e+18,1,🙏
1.3870119709817938e+18,0,😊
1.3885396358825984e+18,3,❓
1.3870697273741517e+18,1,🙏
1.3870037987537265e+18,1,👍
1.3884860994172723e+18,1,🙏
1.388782971381973e+18,0,😂
1.3859999391723274e+18,1,🙏
1.3870704577450066e+18,0,😂
1.3842035252619717e+18,1,👉
1.3863152822143754e+18,7,✍
1.3867960519532997e+18,0,😎
1.3870424611642655e+18,3,🔄
1.388380955967033e+18,2,🍃
1.3883746060298568e+18,1,👍
1.3870666183002194e+18,2,🌷
1.388473076480807e+18,1,🙏
1.3863840380265226e+18,1,🙏
1.38889271407104e+18,1,🙏
1.389222049411834e+18,1,🙏
1.388465590491222e+18,2,💐
1.386727694851887e+18,0,😂
1.3859475750066135e+18,1,🙏
1.3892440070840074e+18,7,❤
1.388884427908948e+18,7,🏻
1.386639562747781e+18,0,😊
1.3888385833148293e+18,6,🚩
1.3870781039737815e+18,7,⚜
1.389196965586489e+18,1,👏
1.385988355091878e+18,0,😭
1.387056532035031e+18,1,🙏
1.3842174402052506e+18,1,🙏
1.3862858663273185e+18,1,🙏
1.3867566404021535e+18,1,🙏
1.3859564451584696e+18,0,😂
1.3859085182516838e+18,0,😂
1.3869695663166917e+18,1,👍
1.3888850807103898e+18,0,😜
1.3859309562681385e+18,0,😢
1.3884338306425446e+18,1,🙏
1.3859980659375104e+18,7,♂
1.3885586457350062e+18,0,😖
1.3884856255238308e+18,9,🏡
1.3870886862992916e+18,1,🙏
1.3888722656897556e+18,1,✋
1.3889162158719836e+18,0,😊
1.388840910545322e+18,0,😡
1.389232845571326e+18,1,🙏
1.386723145839571e+18,0,😤
1.3860603740598518e+18,1,🙏
1.3863324680520376e+18,0,😊
1.3859019159893647e+18,0,😠
1.388503356491002e+18,1,👍
1.3892383197546086e+18,1,🙏
1.3863196677240955e+18,0,😡
1.388537475514069e+18,0,😎
1.3892043176015544e+18,0,😳
1.3888963329375273e+18,0,😂
1.386768745176068e+18,1,🙏
1.3841978938803528e+18,1,🙏
1.3859989521226547e+18,1,🙏
1.3867488812668723e+18,0,😉
1.3885589591627735e+18,0,😂
1.3867224113791877e+18,2,🍁
1.3884606065004585e+18,0,😉
1.3867174398581514e+18,9,🛕
1.3860272315840266e+18,1,🙏
1.3867210703679857e+18,0,😊
1.3887900430497423e+18,0,😀
1.3885017003994194e+18,1,👌
1.3859442189678346e+18,1,🙏
1.3863100534104474e+18,1,🙏
1.3870377472784998e+18,1,🙏
1.388887911500714e+18,0,🤓
1.386964514982138e+18,0,😂
1.3859391695459697e+18,1,🙏
1.386002843790762e+18,1,🙏
1.3884714476353864e+18,0,😄
1.388904959165358e+18,0,😂
1.3863401896146575e+18,0,😂
1.3885561017260728e+18,1,👍
1.3859080252070584e+18,1,🙏
1.388796620133716e+18,1,🙏
1.387006552595333e+18,2,🌹
1.3870282495117967e+18,7,➡
1.386393849505874e+18,0,😁
1.3887809756985797e+18,0,🙊
1.38707955686391e+18,0,😡
1.38637645016132e+18,0,😉
1.3885140677409587e+18,1,🙏
1.3860314702846648e+18,1,🙏
1.3884977670775355e+18,0,😦
1.3867511217843364e+18,1,🙏
1.38706116315895e+18,0,😔
1.386015993839833e+18,1,🙏
1.3892506403506422e+18,0,😂
1.388796476331946e+18,7,◼
1.3859691930911744e+18,0,😊
1.3862974912141353e+18,1,🙏
1.387133282911867e+18,1,👍
1.388840418775769e+18,0,😱
1.3888676019677184e+18,4,🎤
1.3892327064630436e+18,0,😡
1.3860159839370977e+18,1,👍
1.3884158710983188e+18,1,🙏
1.3891913891418683e+18,1,🙏
1.3888440388501832e+18,0,😜
1.388556043592999e+18,0,😂
1.3862985678919475e+18,0,👹
1.387071296035504e+18,0,🤣
1.388455920028422e+18,1,👏
1.3883900827892736e+18,1,💪
1.3859662181384233e+18,0,💫
1.3884043098056049e+18,0,💋
1.387070063589544e+18,0,😍
1.386640903104762e+18,1,🙏
1.3888087014698598e+18,0,😄
1.3863628466241618e+18,0,😏
1.3859421521951785e+18,1,🙏
1.3891967719815987e+18,3,❓
1.3884550273043988e+18,0,😠
1.3871458683320607e+18,0,😢
1.388506080355897e+18,0,😎
1.386330726459601e+18,1,🙏
1.388916259899642e+18,0,😂
1.3860181481392333e+18,1,👀
1.38854543516638e+18,7,❤
1.388537000135848e+18,0,😁
1.3884600374676111e+18,2,🌹
1.3883929099725414e+18,1,🙏
1.3889129532781568e+18,1,🙏
1.388903447248839e+18,0,😤
1.3863811988515922e+18,0,😕
1.388892626859053e+18,1,🙏
1.3862959033722757e+18,0,😪
1.3870928603238564e+18,0,😂
1.3885079406974935e+18,0,😍
1.3889024065538826e+18,1,🙏
1.3884385757761577e+18,0,😑
1.3863512666037985e+18,0,🤫
1.3889167093654528e+18,1,🙏
1.3885177777035428e+18,0,💔
1.3883951255045489e+18,0,😭
1.3888416477361644e+18,0,😞
1.3885667475700736e+18,0,💀
1.3885078823672504e+18,0,🤔
1.384197857083728e+18,0,😈
1.388434232003924e+18,0,💔
1.3891945064953487e+18,0,😡
1.3870456091824046e+18,1,🙏
1.3888192692789985e+18,0,😡
1.3867284893201285e+18,1,🙏
1.3888819789931684e+18,0,😊
1.387015335685935e+18,0,🙈
1.385905541667385e+18,1,🙏
1.3870166610608865e+18,0,😢
1.3863754369433231e+18,1,🙏
1.3887803659221975e+18,0,🧡
1.3859463326578975e+18,1,🙏
1.386374801694937e+18,1,🙏
1.388571510449664e+18,4,💉
1.3870951614909727e+18,0,😡
1.3860113781718794e+18,1,👉
1.388474350660055e+18,0,😏
1.3888189128132772e+18,2,🍂
1.3859441089301957e+18,0,🙈
1.3884178974253711e+18,1,🙏
1.3860684448067297e+18,1,🙏
1.3863136607047762e+18,1,🙌
1.3859605013775852e+18,1,👌
1.3870854076873032e+18,0,😐
1.3884309647795364e+18,1,🙏
1.3884135115548508e+18,0,😡
1.388896364222845e+18,0,🤗
1.3884358600396923e+18,1,🙏
1.3884555530981622e+18,7,☺
1.388908579084587e+18,1,🙏
1.388494848131543e+18,9,🌎
1.3885164689841398e+18,1,🙏
1.3862879971846676e+18,1,🙏
1.388470383393661e+18,1,🙏
1.3859945289731564e+18,7,🏻
1.3888968167420273e+18,1,👍
1.3888949917501071e+18,1,🙏
1.38632011392256e+18,7,❣
1.3869716320281846e+18,0,💔
1.385899634095104e+18,1,🙏
1.3870819854665933e+18,0,😉
1.3842110725639045e+18,1,🙏
1.3870520675087892e+18,0,😋
1.3870243207701873e+18,1,👌
1.3884058541063864e+18,0,🤗
1.3883820269406454e+18,1,🙏
1.3888237420638167e+18,1,🙏
1.3867288004995604e+18,0,😉
1.388892764599849e+18,2,🌺
1.3867679477551473e+18,0,😎
1.3858776526202675e+18,1,👇
1.3867350698767892e+18,0,😢
1.3892040907107615e+18,0,🙈
1.3870384473580257e+18,0,😜
1.3884326730607124e+18,0,😊
1.3840857884600812e+18,0,🤣
1.385997417800102e+18,1,🙏
1.385936302512558e+18,1,🙏
1.38631386289127e+18,1,🙏
1.3859145503990292e+18,0,💖
1.3871119747276554e+18,1,🙏
1.3867666547852124e+18,0,😂
1.3859588081706148e+18,0,😜
1.3840946053191803e+18,1,👍
1.386722183095804e+18,5,🏆
1.3885616264045076e+18,0,💙
1.3870662069437932e+18,0,😊
1.3867570095973622e+18,1,👍
1.3867500164553892e+18,1,🙏
1.3883998283008287e+18,7,❤
1.3884655838390725e+18,1,👇
1.387017758752199e+18,0,😣
1.3867328046884209e+18,0,😊
1.388899387187757e+18,7,♂
1.3885559450562478e+18,0,😡
1.3859002993536942e+18,0,😷
1.3841994043750072e+18,0,😷
1.3859133143502725e+18,0,😂
1.3884700804056517e+18,0,🤬
1.3870644913979474e+18,0,😄
1.3859165546555845e+18,1,🙏
1.3842104370680996e+18,0,😡
1.38888227650782e+18,1,🙏
1.3892025334159974e+18,0,💕
1.387004965319635e+18,0,😂
1.3885057533008568e+18,8,🍑
1.3884986596086948e+18,7,☺
1.387024446016262e+18,1,🙏
1.388837070970495e+18,0,😂
1.3859186191759073e+18,0,🖤
1.385911044304892e+18,0,😡
1.386637199005913e+18,7,♂
1.388564158820409e+18,1,🙏
1.3863834840846582e+18,0,😡
1.3871101066056376e+18,0,👺
1.386019395940479e+18,0,😉
1.389234526023418e+18,0,😂
1.386323684701483e+18,0,😂
1.3863895689082716e+18,0,😋
1.3870815864499118e+18,0,🤫
1.388889462646534e+18,0,😖
1.385947881220182e+18,0,😭
1.3885006759531889e+18,0,😁
1.386323932496597e+18,0,😑
1.3891984768906772e+18,0,💀
1.3883918991662203e+18,0,😂
1.386723600263123e+18,1,👍
1.3859659616944988e+18,0,😂
1.3888669559902945e+18,0,😞
1.3884329993692447e+18,0,😅
1.388482704757334e+18,1,🙏
1.3885385246143324e+18,0,😪
1.3885761982806958e+18,1,🙏
1.3884369224066376e+18,0,😍
1.388488033758896e+18,0,😳
1.389250147280986e+18,1,🙏
1.386973642907472e+18,1,🙏
1.388852158821372e+18,1,🙏
1.3867657888712049e+18,0,💕
1.3858775770388972e+18,0,😍
1.3840893363882762e+18,0,😊
1.3863007581071647e+18,0,😍
1.3859099968529736e+18,0,😣
1.3884002380968796e+18,1,🙏
1.389233968596218e+18,0,😂
1.3885050629686804e+18,1,🙏
1.387144340720345e+18,0,😢
1.3869718792655544e+18,9,🌞
1.386313573631099e+18,0,😂
1.3888919894756106e+18,1,🙏
1.3860081196631572e+18,0,😂
1.3888165359600435e+18,5,🎈
1.3860154863542313e+18,1,🙏
1.3884637746008146e+18,1,👌
1.3867472671728927e+18,9,🏥
1.3883915048764293e+18,1,🙏
1.3884017238745743e+18,0,😀
1.388483788401873e+18,1,🙏
1.3888964733755105e+18,1,👍
1.3863614026806108e+18,0,😫
1.388540743334105e+18,1,🙏
1.3888334041924444e+18,0,😊
1.3887976713437225e+18,1,🙏
1.3870899803762483e+18,0,😡
1.3863308948105503e+18,2,🌸
1.3884708435424133e+18,0,😂
1.3840941802976993e+18,0,💞
1.387105592829907e+18,1,🙏
1.3891958242702336e+18,8,🥂
1.388508392478544e+18,0,😜
1.3888297776546898e+18,1,🙏
1.3888591296204308e+18,1,🤦
1.3863332798050875e+18,1,🙏
1.3867147583724872e+18,0,😏
1.3888165950577132e+18,0,😅
1.3888230240408207e+18,0,😷
1.3885764844706488e+18,0,😔
1.3884604222195384e+18,1,🙏
1.3870783378146632e+18,1,🙏
1.3870237601678254e+18,0,😊
1.3887924116236247e+18,1,👍
1.386031325589635e+18,1,🙏
1.3870238144798638e+18,1,🙏
1.3870362511533302e+18,0,😏
1.3888126348462203e+18,0,😊
1.3887867192526438e+18,0,😁
1.3883874946982502e+18,0,😤
1.3862962406781952e+18,0,😂
1.3871260371426632e+18,1,🙏
1.387116202997207e+18,1,🙏
1.3884806199323812e+18,1,🙏
1.3859227672209244e+18,7,♂
1.3884957775178916e+18,7,✍
1.3863127869893796e+18,1,🙏
1.3869658485316895e+18,1,🙏
1.3884941031558636e+18,1,👏
1.389206871471399e+18,1,🙏
1.389206322130821e+18,0,😂
1.3889034579149783e+18,0,😂
1.388905970382762e+18,0,😢
1.3859714487710106e+18,0,🤪
1.3869706201229107e+18,7,🕉
1.3862839823969362e+18,0,😂
1.3862961872972308e+18,0,💚
1.3888799957375795e+18,0,😎
1.3892093047171525e+18,1,🙏
1.386006539958329e+18,1,🙏
1.3859970660489953e+18,0,😍
1.3892522522468065e+18,0,💔
1.3871273140943012e+18,0,😜
1.3859482234250486e+18,1,🙏
1.388545717866623e+18,1,🙏
1.3859708223475876e+18,0,😉
1.3842092561660314e+18,9,🌃
1.3888859063506944e+18,0,💔
1.3870739905319526e+18,0,😍
1.3883759042634383e+18,0,😷
1.387142982155993e+18,0,😊
1.3889166429318715e+18,0,🤔
1.3871209192780923e+18,1,🙏
1.3870753407244247e+18,1,👇
1.3870919738492396e+18,0,😌
1.387052045543248e+18,2,🌷
1.388397431117607e+18,9,🔥
1.3870703461639987e+18,1,🙏
1.387010211320193e+18,1,🙏
1.3884009607586363e+18,0,😭
1.3884182125266575e+18,1,🙏
1.3863635597606994e+18,1,🙏
1.3867415778302116e+18,1,🙏
1.3863270155449426e+18,1,👍
1.38632528494157e+18,1,🙏
1.385905281603801e+18,0,😂
1.3884291502144922e+18,0,😷
1.3863908949248778e+18,7,❣
1.388546032292614e+18,0,🙄
1.3844287004189942e+18,1,🙏
1.3870432723888742e+18,7,✔
1.3884764260478198e+18,0,😜
1.3859990899013345e+18,0,😈
1.3883889218269716e+18,0,😆
1.3870180053394596e+18,1,🙏
1.3888497388087951e+18,0,😂
1.3867157117670769e+18,1,👍
1.385952359658836e+18,1,🙏
1.38919218991002e+18,5,✨
1.3841972373040374e+18,0,😎
1.3859094296446523e+18,7,🏼
1.3885658437436785e+18,0,😂
1.388392044960252e+18,1,🙏
1.3870728158624686e+18,0,😡
1.3867301029903278e+18,0,😌
1.386740809987367e+18,9,🌞
1.3859523809031004e+18,1,🙏
1.3891978582308495e+18,0,😷
1.3870950899109317e+18,7,✌
1.3884557054898053e+18,0,🤨
1.386356401614725e+18,0,😐
1.388443673441022e+18,0,😭
1.3867721045199708e+18,0,😂
1.3867158413293036e+18,1,🙏
1.3885109347761807e+18,0,😢
1.3884187956607345e+18,0,😉
1.3885479073436385e+18,0,😮
1.3885740757992284e+18,1,🙏
1.3888182599992934e+18,0,😂
1.3869990758541883e+18,1,👌
1.3863491892782776e+18,0,😊
1.3885604984137728e+18,7,♥
1.388847607250768e+18,1,🙏
1.3885557726662533e+18,0,😊
1.3867165643769324e+18,7,♥
1.3888095982582129e+18,0,😂
1.3870142844802376e+18,1,🙏
1.384089056670208e+18,0,😂
1.3884510041783296e+18,0,💔
1.387030823501656e+18,7,⚔
1.3884915476922614e+18,0,🙂
1.3859383997736837e+18,9,🏢
1.3884555394961777e+18,1,🙏
1.3870004474167706e+18,1,👍
1.3863266512319035e+18,1,🙏
1.3888004252523766e+18,0,🤣
1.3862885362156913e+18,1,🙌
1.3871161506144952e+18,0,😬
1.3870942480177193e+18,0,😂
1.3863264100719862e+18,1,👉
1.3862924281984778e+18,1,🙏
1.3885457422020526e+18,0,🤐
1.3858773886013522e+18,1,👇
1.386317601509319e+18,1,🙏
1.3889183862272205e+18,0,😉
1.388890197035651e+18,1,🙏
1.3884557054898053e+18,0,😑
1.3892241956372644e+18,0,😔
1.3887807540043653e+18,1,🤷
1.3888924858589553e+18,0,😡
1.3887902938649272e+18,7,✌
1.3870658927358853e+18,2,🌺
